FlightPassengerCount,Place,Time
227.75,W1,2016-09-22 17:20:00
102.214285714,W2,2016-09-22 17:20:00
76.3846153846,W3,2016-09-22 17:20:00
700.0,NoInfo,2016-09-22 17:30:00
100.0,W2,2016-09-22 17:30:00
100.0,E1,2016-09-22 17:40:00
132.375,E3,2016-09-22 17:40:00
300.0,NoInfo,2016-09-22 17:40:00
206.285714286,W1,2016-09-22 17:40:00
448.211764706,W3,2016-09-22 17:40:00
1100.0,NoInfo,2016-09-22 17:50:00
191.4375,W2,2016-09-22 17:50:00
424.018382353,W3,2016-09-22 17:50:00
1100.0,NoInfo,2016-09-22 18:00:00
334.294117647,W1,2016-09-22 18:00:00
457.525,W3,2016-09-22 18:00:00
566.333333333,E3,2016-09-22 18:10:00
600.0,NoInfo,2016-09-22 18:10:00
777.866447368,W1,2016-09-22 18:10:00
100.0,W2,2016-09-22 18:10:00
700.0,NoInfo,2016-09-22 18:20:00
290.444444444,W1,2016-09-22 18:20:00
105.421052632,W3,2016-09-22 18:20:00
369.348484848,E3,2016-09-22 18:30:00
1019.63333333,NoInfo,2016-09-22 18:30:00
228.933333333,W2,2016-09-22 18:30:00
200.0,E3,2016-09-22 18:40:00
506.548387097,NoInfo,2016-09-22 18:40:00
633.066666667,W1,2016-09-22 18:40:00
393.964705882,E3,2016-09-22 18:50:00
500.0,NoInfo,2016-09-22 18:50:00
330.071428571,W2,2016-09-22 18:50:00
499.857142857,W3,2016-09-22 18:50:00
108.375,E2,2016-09-22 19:00:00
1500.0,NoInfo,2016-09-22 19:00:00
100.0,W1,2016-09-22 19:00:00
181.684210526,W3,2016-09-22 19:00:00
219.6,E1,2016-09-22 19:10:00
278.647058824,E3,2016-09-22 19:10:00
800.0,NoInfo,2016-09-22 19:10:00
314.473684211,W1,2016-09-22 19:10:00
100.0,W2,2016-09-22 19:10:00
305.076923077,W3,2016-09-22 19:10:00
100.0,E1,2016-09-22 19:20:00
322.533333333,E3,2016-09-22 19:20:00
700.0,NoInfo,2016-09-22 19:20:00
292.9375,W1,2016-09-22 19:20:00
1200.0,NoInfo,2016-09-22 19:30:00
652.884615385,W1,2016-09-22 19:30:00
100.0,W2,2016-09-22 19:30:00
218.652777778,W3,2016-09-22 19:30:00
166.095238095,E3,2016-09-22 19:40:00
800.0,NoInfo,2016-09-22 19:40:00
542.226785714,W1,2016-09-22 19:40:00
335.476190476,W3,2016-09-22 19:40:00
105.214285714,E2,2016-09-22 19:50:00
200.0,E3,2016-09-22 19:50:00
600.0,NoInfo,2016-09-22 19:50:00
414.0,W2,2016-09-22 19:50:00
702.179487179,NoInfo,2016-09-22 20:00:00
213.0,W2,2016-09-22 20:00:00
534.879201681,W3,2016-09-22 20:00:00
1200.0,NoInfo,2016-09-22 20:10:00
512.444444444,W2,2016-09-22 20:10:00
641.246153846,W3,2016-09-22 20:10:00
323.235294118,E3,2016-09-22 20:20:00
700.0,NoInfo,2016-09-22 20:20:00
318.6875,W1,2016-09-22 20:20:00
330.018518519,W3,2016-09-22 20:20:00
249.571428571,E3,2016-09-22 20:30:00
700.0,NoInfo,2016-09-22 20:30:00
119.333333333,W1,2016-09-22 20:30:00
160.222222222,W3,2016-09-22 20:30:00
175.368421053,E3,2016-09-22 20:40:00
700.0,NoInfo,2016-09-22 20:40:00
184.714285714,W2,2016-09-22 20:40:00
103.3125,W3,2016-09-22 20:40:00
1200.0,NoInfo,2016-09-22 20:50:00
100.0,W1,2016-09-22 20:50:00
100.0,W2,2016-09-22 20:50:00
1001.63333333,NoInfo,2016-09-22 21:00:00
582.1375,W2,2016-09-22 21:00:00
400.0,E1,2016-09-22 21:10:00
424.733333333,E2,2016-09-22 21:10:00
314.646666667,E3,2016-09-22 21:10:00
300.0,NoInfo,2016-09-22 21:10:00
491.538461538,W1,2016-09-22 21:10:00
80.0,W2,2016-09-22 21:10:00
326.333333333,E1,2016-09-22 21:20:00
461.363970588,E3,2016-09-22 21:20:00
500.0,NoInfo,2016-09-22 21:20:00
300.0,W1,2016-09-22 21:20:00
125.823529412,W3,2016-09-22 21:20:00
218.3125,E3,2016-09-22 21:30:00
1000.0,NoInfo,2016-09-22 21:30:00
526.0,E1,2016-09-22 21:40:00
300.0,NoInfo,2016-09-22 21:40:00
105.666666667,W2,2016-09-22 21:40:00
123.944444444,W3,2016-09-22 21:40:00
700.0,NoInfo,2016-09-22 21:50:00
421.305194805,W1,2016-09-22 21:50:00
100.0,W3,2016-09-22 21:50:00
800.0,NoInfo,2016-09-22 22:00:00
274.944444444,W1,2016-09-22 22:00:00
383.236714976,W3,2016-09-22 22:00:00
220.352941176,E3,2016-09-22 22:10:00
500.0,NoInfo,2016-09-22 22:10:00
221.571428571,W2,2016-09-22 22:10:00
89.5333333333,E2,2016-09-22 22:20:00
1100.0,NoInfo,2016-09-22 22:20:00
96.8571428571,W1,2016-09-22 22:20:00
222.857142857,W3,2016-09-22 22:20:00
100.0,E1,2016-09-22 22:30:00
800.0,NoInfo,2016-09-22 22:30:00
100.0,W1,2016-09-22 22:30:00
174.411764706,W3,2016-09-22 22:30:00
256.333333333,E1,2016-09-22 22:40:00
1000.0,NoInfo,2016-09-22 22:40:00
200.0,W1,2016-09-22 22:40:00
199.333333333,E2,2016-09-22 22:50:00
900.0,NoInfo,2016-09-22 22:50:00
1700.0,NoInfo,2016-09-22 23:00:00
113.333333333,W3,2016-09-22 23:00:00
400.0,E1,2016-09-22 23:10:00
500.0,NoInfo,2016-09-22 23:10:00
500.0,NoInfo,2016-09-22 23:20:00
200.0,W1,2016-09-22 23:20:00
228.888888889,W3,2016-09-22 23:20:00
100.0,E1,2016-09-22 23:30:00
400.0,NoInfo,2016-09-22 23:30:00
163.2,W3,2016-09-22 23:30:00
135.125,E1,2016-09-22 23:40:00
800.0,NoInfo,2016-09-22 23:40:00
800.0,NoInfo,2016-09-22 23:50:00
147.933333333,W3,2016-09-22 23:50:00
335.901785714,E1,2016-09-23 00:00:00
1100.0,NoInfo,2016-09-23 00:00:00
152.0,E2,2016-09-23 00:10:00
100.0,E1,2016-09-23 00:20:00
900.0,NoInfo,2016-09-23 00:20:00
189.466666667,E2,2016-09-23 00:30:00
600.0,NoInfo,2016-09-23 00:30:00
285.588235294,E1,2016-09-23 00:40:00
600.0,NoInfo,2016-09-23 00:40:00
400.0,NoInfo,2016-09-23 00:50:00
306.714285714,E1,2016-09-23 01:00:00
900.0,NoInfo,2016-09-23 01:00:00
500.0,NoInfo,2016-09-23 01:10:00
100.0,E1,2016-09-23 01:20:00
300.0,NoInfo,2016-09-23 01:20:00
200.0,E1,2016-09-23 01:30:00
600.0,NoInfo,2016-09-23 01:30:00
100.0,NoInfo,2016-09-23 01:40:00
292.6,E1,2016-09-23 01:50:00
100.0,NoInfo,2016-09-23 01:50:00
0.0,,2016-09-23 02:00:00
300.0,NoInfo,2016-09-23 02:10:00
100.0,NoInfo,2016-09-23 02:20:00
100.0,E1,2016-09-23 02:30:00
100.0,E1,2016-09-23 02:40:00
100.0,NoInfo,2016-09-23 02:50:00
100.0,E1,2016-09-23 03:00:00
100.0,NoInfo,2016-09-23 03:00:00
100.0,E1,2016-09-23 03:10:00
0.0,,2016-09-23 03:20:00
300.0,NoInfo,2016-09-23 03:30:00
200.0,NoInfo,2016-09-23 03:40:00
100.0,E1,2016-09-23 03:50:00
100.0,NoInfo,2016-09-23 04:00:00
100.0,NoInfo,2016-09-23 04:10:00
300.0,NoInfo,2016-09-23 04:20:00
100.0,NoInfo,2016-09-23 04:30:00
100.0,NoInfo,2016-09-23 04:40:00
0.0,,2016-09-23 04:50:00
0.0,,2016-09-23 05:00:00
200.0,NoInfo,2016-09-23 05:10:00
0.0,,2016-09-23 05:20:00
100.0,NoInfo,2016-09-23 05:30:00
100.0,NoInfo,2016-09-23 05:40:00
300.0,NoInfo,2016-09-23 05:50:00
200.0,NoInfo,2016-09-23 06:00:00
900.0,NoInfo,2016-09-23 06:10:00
100.0,E1,2016-09-23 06:20:00
145.333333333,W3,2016-09-23 06:20:00
200.0,E3,2016-09-23 06:30:00
200.0,NoInfo,2016-09-23 06:30:00
100.0,E3,2016-09-23 06:40:00
200.0,NoInfo,2016-09-23 06:40:00
103.4,W1,2016-09-23 06:40:00
93.1666666667,W2,2016-09-23 06:40:00
237.333333333,W3,2016-09-23 06:40:00
322.410714286,E3,2016-09-23 06:50:00
100.0,NoInfo,2016-09-23 06:50:00
360.3125,W1,2016-09-23 06:50:00
120.5,W3,2016-09-23 06:50:00
271.533333333,E3,2016-09-23 07:00:00
324.0,NoInfo,2016-09-23 07:00:00
338.133333333,W3,2016-09-23 07:00:00
534.608333333,E3,2016-09-23 07:10:00
100.0,NoInfo,2016-09-23 07:10:00
339.153846154,W1,2016-09-23 07:10:00
229.076923077,W2,2016-09-23 07:10:00
273.72556391,W3,2016-09-23 07:10:00
248.933333333,E3,2016-09-23 07:20:00
100.0,NoInfo,2016-09-23 07:20:00
100.0,W1,2016-09-23 07:20:00
305.5,W2,2016-09-23 07:20:00
127.3125,W3,2016-09-23 07:20:00
206.5,E3,2016-09-23 07:30:00
468.154166667,W3,2016-09-23 07:30:00
120.4,E1,2016-09-23 07:40:00
242.0,E3,2016-09-23 07:40:00
170.1,W1,2016-09-23 07:40:00
214.705882353,W2,2016-09-23 07:40:00
408.5375,W3,2016-09-23 07:40:00
443.714285714,W2,2016-09-23 07:50:00
1058.79673203,W3,2016-09-23 07:50:00
309.3625,E3,2016-09-23 08:00:00
200.0,NoInfo,2016-09-23 08:00:00
123.714285714,W2,2016-09-23 08:00:00
424.214285714,W3,2016-09-23 08:00:00
100.0,E3,2016-09-23 08:10:00
334.166666667,W1,2016-09-23 08:10:00
1175.75460526,W2,2016-09-23 08:10:00
96.0,E1,2016-09-23 08:20:00
200.0,NoInfo,2016-09-23 08:20:00
881.183333333,W1,2016-09-23 08:20:00
119.933333333,W2,2016-09-23 08:20:00
304.6875,E1,2016-09-23 08:30:00
111.066666667,E2,2016-09-23 08:30:00
500.0,NoInfo,2016-09-23 08:30:00
615.769230769,W1,2016-09-23 08:30:00
741.333333333,W3,2016-09-23 08:30:00
214.4375,E1,2016-09-23 08:40:00
462.25,E3,2016-09-23 08:40:00
300.0,NoInfo,2016-09-23 08:40:00
211.2,W2,2016-09-23 08:40:00
330.2,W3,2016-09-23 08:40:00
338.722222222,E1,2016-09-23 08:50:00
117.866666667,E2,2016-09-23 08:50:00
189.0,E3,2016-09-23 08:50:00
431.333333333,W2,2016-09-23 08:50:00
200.0,W3,2016-09-23 08:50:00
220.466666667,E2,2016-09-23 09:00:00
571.9375,E3,2016-09-23 09:00:00
600.0,NoInfo,2016-09-23 09:00:00
200.0,W2,2016-09-23 09:00:00
375.764705882,E1,2016-09-23 09:10:00
98.8666666667,E2,2016-09-23 09:10:00
400.0,E3,2016-09-23 09:10:00
100.0,W1,2016-09-23 09:10:00
99.0666666667,W2,2016-09-23 09:10:00
300.0,E1,2016-09-23 09:20:00
100.0,E3,2016-09-23 09:20:00
500.0,NoInfo,2016-09-23 09:20:00
200.0,W1,2016-09-23 09:20:00
430.642857143,W2,2016-09-23 09:20:00
192.902777778,W3,2016-09-23 09:20:00
337.4,E3,2016-09-23 09:30:00
800.0,NoInfo,2016-09-23 09:30:00
859.173611111,W1,2016-09-23 09:30:00
191.2,E1,2016-09-23 09:40:00
153.352941176,E3,2016-09-23 09:40:00
900.0,NoInfo,2016-09-23 09:40:00
284.087179487,W3,2016-09-23 09:40:00
200.0,E3,2016-09-23 09:50:00
600.0,NoInfo,2016-09-23 09:50:00
315.709090909,W1,2016-09-23 09:50:00
167.307692308,W3,2016-09-23 09:50:00
200.0,E1,2016-09-23 10:00:00
312.176470588,E3,2016-09-23 10:00:00
600.0,NoInfo,2016-09-23 10:00:00
289.0,W2,2016-09-23 10:00:00
300.0,NoInfo,2016-09-23 10:10:00
400.0,W1,2016-09-23 10:10:00
100.0,W3,2016-09-23 10:10:00
500.0,NoInfo,2016-09-23 10:20:00
544.683823529,W2,2016-09-23 10:20:00
463.488888889,W3,2016-09-23 10:20:00
100.0,E1,2016-09-23 10:30:00
1000.0,NoInfo,2016-09-23 10:30:00
211.8125,W1,2016-09-23 10:30:00
513.933333333,W2,2016-09-23 10:30:00
558.891666667,W3,2016-09-23 10:30:00
307.777777778,E3,2016-09-23 10:40:00
300.0,NoInfo,2016-09-23 10:40:00
100.0,W1,2016-09-23 10:40:00
100.0,W2,2016-09-23 10:40:00
128.375,W3,2016-09-23 10:40:00
244.8,E3,2016-09-23 10:50:00
700.0,NoInfo,2016-09-23 10:50:00
525.4375,W2,2016-09-23 10:50:00
172.0,W3,2016-09-23 10:50:00
342.533333333,E3,2016-09-23 11:00:00
800.0,NoInfo,2016-09-23 11:00:00
68.2857142857,W1,2016-09-23 11:00:00
260.358333333,W3,2016-09-23 11:00:00
800.0,NoInfo,2016-09-23 11:10:00
252.842105263,W1,2016-09-23 11:10:00
200.0,NoInfo,2016-09-23 11:20:00
566.178571429,W1,2016-09-23 11:20:00
495.983333333,W3,2016-09-23 11:20:00
119.0625,E2,2016-09-23 11:30:00
899.533333333,NoInfo,2016-09-23 11:30:00
323.058823529,W1,2016-09-23 11:30:00
234.2,W2,2016-09-23 11:30:00
250.3125,W3,2016-09-23 11:30:00
222.133333333,E1,2016-09-23 11:40:00
582.466666667,E3,2016-09-23 11:40:00
1300.0,NoInfo,2016-09-23 11:40:00
271.866666667,W3,2016-09-23 11:40:00
1258.375,NoInfo,2016-09-23 11:50:00
130.888888889,W1,2016-09-23 11:50:00
399.471428571,W2,2016-09-23 11:50:00
358.75,W3,2016-09-23 11:50:00
200.0,E3,2016-09-23 12:00:00
500.0,NoInfo,2016-09-23 12:00:00
200.0,W1,2016-09-23 12:00:00
228.2,W2,2016-09-23 12:00:00
134.0625,W3,2016-09-23 12:00:00
100.0,E3,2016-09-23 12:10:00
1100.0,NoInfo,2016-09-23 12:10:00
200.0,W1,2016-09-23 12:10:00
200.0,W3,2016-09-23 12:10:00
320.625,E3,2016-09-23 12:20:00
658.269230769,NoInfo,2016-09-23 12:20:00
366.105263158,W1,2016-09-23 12:20:00
204.421052632,W2,2016-09-23 12:20:00
246.266666667,W3,2016-09-23 12:20:00
100.0,E1,2016-09-23 12:30:00
900.0,NoInfo,2016-09-23 12:30:00
674.266666667,W1,2016-09-23 12:30:00
207.176470588,W2,2016-09-23 12:30:00
60.1111111111,W3,2016-09-23 12:30:00
229.5625,E2,2016-09-23 12:40:00
354.6,E3,2016-09-23 12:40:00
500.0,NoInfo,2016-09-23 12:40:00
236.4375,W3,2016-09-23 12:40:00
200.0,E1,2016-09-23 12:50:00
178.588235294,E3,2016-09-23 12:50:00
1200.0,NoInfo,2016-09-23 12:50:00
203.05,W1,2016-09-23 12:50:00
177.142857143,W3,2016-09-23 12:50:00
254.428571429,E3,2016-09-23 13:00:00
700.0,NoInfo,2016-09-23 13:00:00
277.333333333,W1,2016-09-23 13:00:00
319.636363636,W2,2016-09-23 13:00:00
160.8,W3,2016-09-23 13:00:00
212.333333333,E1,2016-09-23 13:10:00
337.0625,E3,2016-09-23 13:10:00
912.272727273,NoInfo,2016-09-23 13:10:00
625.523076923,W1,2016-09-23 13:10:00
350.255555556,W3,2016-09-23 13:10:00
100.0,E2,2016-09-23 13:20:00
102.4375,E3,2016-09-23 13:20:00
200.0,NoInfo,2016-09-23 13:20:00
141.461538462,W1,2016-09-23 13:20:00
457.633333333,W3,2016-09-23 13:20:00
343.625,E1,2016-09-23 13:30:00
600.0,NoInfo,2016-09-23 13:30:00
100.0,W1,2016-09-23 13:30:00
107.2,W2,2016-09-23 13:30:00
229.811764706,W3,2016-09-23 13:30:00
156.695652174,E3,2016-09-23 13:40:00
577.583333333,NoInfo,2016-09-23 13:40:00
183.214285714,W1,2016-09-23 13:40:00
100.0,W2,2016-09-23 13:40:00
129.8125,W3,2016-09-23 13:40:00
92.5555555556,E1,2016-09-23 13:50:00
700.0,NoInfo,2016-09-23 13:50:00
310.846153846,W2,2016-09-23 13:50:00
158.5625,W3,2016-09-23 13:50:00
97.875,E1,2016-09-23 14:00:00
95.4375,E3,2016-09-23 14:00:00
900.0,NoInfo,2016-09-23 14:00:00
227.470588235,W1,2016-09-23 14:00:00
412.0,W2,2016-09-23 14:00:00
130.133333333,W3,2016-09-23 14:00:00
456.888888889,E1,2016-09-23 14:10:00
234.6,E3,2016-09-23 14:10:00
430.875,NoInfo,2016-09-23 14:10:00
200.0,W1,2016-09-23 14:10:00
236.4375,W3,2016-09-23 14:10:00
273.875,E1,2016-09-23 14:20:00
310.5625,E3,2016-09-23 14:20:00
600.0,NoInfo,2016-09-23 14:20:00
100.0,W3,2016-09-23 14:20:00
900.0,NoInfo,2016-09-23 14:30:00
200.0,W1,2016-09-23 14:30:00
460.1875,W2,2016-09-23 14:30:00
461.625,E1,2016-09-23 14:40:00
600.0,NoInfo,2016-09-23 14:40:00
102.933333333,W3,2016-09-23 14:40:00
100.0,E1,2016-09-23 14:50:00
156.248148148,E2,2016-09-23 14:50:00
300.0,NoInfo,2016-09-23 14:50:00
200.0,W2,2016-09-23 14:50:00
97.9375,E2,2016-09-23 15:00:00
228.941176471,E3,2016-09-23 15:00:00
1100.0,NoInfo,2016-09-23 15:00:00
439.705882353,W1,2016-09-23 15:00:00
104.428571429,W2,2016-09-23 15:00:00
145.25,W3,2016-09-23 15:00:00
105.2,E2,2016-09-23 15:10:00
100.0,E3,2016-09-23 15:10:00
1000.0,NoInfo,2016-09-23 15:10:00
513.133333333,W1,2016-09-23 15:10:00
104.5,W2,2016-09-23 15:10:00
155.526315789,W3,2016-09-23 15:10:00
100.0,E1,2016-09-23 15:20:00
800.0,NoInfo,2016-09-23 15:20:00
127.625,W1,2016-09-23 15:20:00
96.0625,W2,2016-09-23 15:20:00
70.7368421053,W3,2016-09-23 15:20:00
100.0,E1,2016-09-23 15:30:00
211.578947368,E3,2016-09-23 15:30:00
500.0,NoInfo,2016-09-23 15:30:00
87.6,W1,2016-09-23 15:30:00
417.666666667,W3,2016-09-23 15:30:00
490.022222222,E3,2016-09-23 15:40:00
192.580645161,NoInfo,2016-09-23 15:40:00
100.0,E1,2016-09-23 15:50:00
100.0,E2,2016-09-23 15:50:00
100.0,E3,2016-09-23 15:50:00
800.0,NoInfo,2016-09-23 15:50:00
131.0,W1,2016-09-23 15:50:00
1000.0,NoInfo,2016-09-23 16:00:00
497.631578947,W1,2016-09-23 16:00:00
119.6875,W2,2016-09-23 16:00:00
416.355555556,E1,2016-09-23 16:10:00
800.0,NoInfo,2016-09-23 16:10:00
352.59047619,W1,2016-09-23 16:10:00
287.209150327,W2,2016-09-23 16:10:00
200.0,W3,2016-09-23 16:10:00
438.6,E3,2016-09-23 16:20:00
500.0,NoInfo,2016-09-23 16:20:00
304.357142857,W1,2016-09-23 16:20:00
200.0,W2,2016-09-23 16:20:00
137.294117647,W3,2016-09-23 16:20:00
200.0,E1,2016-09-23 16:30:00
185.148148148,E2,2016-09-23 16:30:00
1000.0,NoInfo,2016-09-23 16:30:00
100.0,W3,2016-09-23 16:30:00
540.349673203,E3,2016-09-23 16:40:00
700.0,NoInfo,2016-09-23 16:40:00
200.0,W1,2016-09-23 16:40:00
200.0,E3,2016-09-23 16:50:00
500.0,NoInfo,2016-09-23 16:50:00
100.0,W1,2016-09-23 16:50:00
100.0,W2,2016-09-23 16:50:00
228.333333333,W3,2016-09-23 16:50:00
100.0,E2,2016-09-23 17:00:00
223.733333333,E3,2016-09-23 17:00:00
700.0,NoInfo,2016-09-23 17:00:00
273.8125,W1,2016-09-23 17:00:00
100.0,W2,2016-09-23 17:00:00
265.533333333,W3,2016-09-23 17:00:00
300.0,NoInfo,2016-09-23 17:10:00
200.0,W1,2016-09-23 17:10:00
200.0,W2,2016-09-23 17:10:00
228.166666667,W3,2016-09-23 17:10:00
108.315789474,E1,2016-09-23 17:20:00
330.533333333,E3,2016-09-23 17:20:00
800.0,NoInfo,2016-09-23 17:20:00
202.214285714,W1,2016-09-23 17:20:00
127.75,W2,2016-09-23 17:20:00
176.384615385,W3,2016-09-23 17:20:00
900.0,NoInfo,2016-09-23 17:30:00
513.533333333,W2,2016-09-23 17:30:00
200.0,E1,2016-09-23 17:40:00
132.375,E3,2016-09-23 17:40:00
1000.0,NoInfo,2016-09-23 17:40:00
100.0,W2,2016-09-23 17:40:00
100.0,W3,2016-09-23 17:40:00
1000.0,NoInfo,2016-09-23 17:50:00
291.4375,W2,2016-09-23 17:50:00
187.705882353,W3,2016-09-23 17:50:00
100.0,E3,2016-09-23 18:00:00
900.0,NoInfo,2016-09-23 18:00:00
434.294117647,W2,2016-09-23 18:00:00
339.733552632,W3,2016-09-23 18:00:00
436.714285714,E3,2016-09-23 18:10:00
900.0,NoInfo,2016-09-23 18:10:00
694.6,W1,2016-09-23 18:10:00
1300.0,NoInfo,2016-09-23 18:20:00
90.4444444444,W1,2016-09-23 18:20:00
459.681818182,E3,2016-09-23 18:30:00
900.0,NoInfo,2016-09-23 18:30:00
615.168627451,W2,2016-09-23 18:30:00
100.0,E1,2016-09-23 18:40:00
218.411764706,E3,2016-09-23 18:40:00
606.548387097,NoInfo,2016-09-23 18:40:00
300.0,W1,2016-09-23 18:40:00
296.0,W2,2016-09-23 18:40:00
137.470588235,W3,2016-09-23 18:40:00
300.0,E3,2016-09-23 18:50:00
700.0,NoInfo,2016-09-23 18:50:00
230.071428571,W1,2016-09-23 18:50:00
199.857142857,W2,2016-09-23 18:50:00
476.636363636,W3,2016-09-23 18:50:00
308.888888889,E3,2016-09-23 19:00:00
600.0,NoInfo,2016-09-23 19:00:00
200.0,W2,2016-09-23 19:00:00
635.811483254,W3,2016-09-23 19:00:00
108.375,E1,2016-09-23 19:10:00
100.0,E2,2016-09-23 19:10:00
200.0,E3,2016-09-23 19:10:00
1200.0,NoInfo,2016-09-23 19:10:00
822.005263158,W1,2016-09-23 19:10:00
414.473684211,W2,2016-09-23 19:10:00
158.933333333,E2,2016-09-23 19:20:00
820.666666667,E3,2016-09-23 19:20:00
700.0,NoInfo,2016-09-23 19:20:00
93.7142857143,W2,2016-09-23 19:20:00
661.819852941,W3,2016-09-23 19:20:00
900.0,NoInfo,2016-09-23 19:30:00
791.414027149,W1,2016-09-23 19:30:00
120.777777778,W3,2016-09-23 19:30:00
266.095238095,E3,2016-09-23 19:40:00
1301.63333333,NoInfo,2016-09-23 19:40:00
365.2,W2,2016-09-23 19:40:00
100.0,W3,2016-09-23 19:40:00
128.25,E3,2016-09-23 19:50:00
300.0,NoInfo,2016-09-23 19:50:00
300.0,W2,2016-09-23 19:50:00
246.0,E1,2016-09-23 20:00:00
100.0,E3,2016-09-23 20:00:00
500.0,NoInfo,2016-09-23 20:00:00
116.5,W2,2016-09-23 20:00:00
632.847058824,W3,2016-09-23 20:00:00
135.470588235,E2,2016-09-23 20:10:00
1002.17948718,NoInfo,2016-09-23 20:10:00
440.769230769,W1,2016-09-23 20:10:00
230.846153846,W3,2016-09-23 20:10:00
225.0,E1,2016-09-23 20:20:00
123.235294118,E3,2016-09-23 20:20:00
706.548387097,NoInfo,2016-09-23 20:20:00
200.0,W1,2016-09-23 20:20:00
119.055555556,W3,2016-09-23 20:20:00
349.571428571,E3,2016-09-23 20:30:00
700.0,NoInfo,2016-09-23 20:30:00
119.333333333,W1,2016-09-23 20:30:00
200.0,W3,2016-09-23 20:30:00
175.368421053,E3,2016-09-23 20:40:00
1000.0,NoInfo,2016-09-23 20:40:00
84.7142857143,W2,2016-09-23 20:40:00
103.3125,W3,2016-09-23 20:40:00
800.0,NoInfo,2016-09-23 20:50:00
509.222222222,W1,2016-09-23 20:50:00
100.0,E1,2016-09-23 21:00:00
1101.63333333,NoInfo,2016-09-23 21:00:00
200.0,W1,2016-09-23 21:00:00
177.2,W2,2016-09-23 21:00:00
200.0,W3,2016-09-23 21:00:00
524.733333333,E1,2016-09-23 21:10:00
200.0,E2,2016-09-23 21:10:00
130.166666667,E3,2016-09-23 21:10:00
1000.0,NoInfo,2016-09-23 21:10:00
91.5384615385,W1,2016-09-23 21:10:00
180.0,W2,2016-09-23 21:10:00
426.333333333,E1,2016-09-23 21:20:00
661.363970588,E3,2016-09-23 21:20:00
600.0,NoInfo,2016-09-23 21:20:00
729.090277778,W1,2016-09-23 21:20:00
125.823529412,W3,2016-09-23 21:20:00
118.3125,E3,2016-09-23 21:30:00
1000.0,NoInfo,2016-09-23 21:30:00
92.0,W1,2016-09-23 21:30:00
100.0,E1,2016-09-23 21:40:00
842.012820513,NoInfo,2016-09-23 21:40:00
105.666666667,W1,2016-09-23 21:40:00
123.944444444,W3,2016-09-23 21:40:00
100.0,E2,2016-09-23 21:50:00
900.0,NoInfo,2016-09-23 21:50:00
87.55,W1,2016-09-23 21:50:00
427.214285714,W2,2016-09-23 21:50:00
275.933333333,W3,2016-09-23 21:50:00
196.666666667,E1,2016-09-23 22:00:00
1200.0,NoInfo,2016-09-23 22:00:00
200.0,W3,2016-09-23 22:00:00
100.0,E1,2016-09-23 22:10:00
320.352941176,E3,2016-09-23 22:10:00
800.0,NoInfo,2016-09-23 22:10:00
221.571428571,W1,2016-09-23 22:10:00
778.60515873,W2,2016-09-23 22:10:00
148.933333333,W3,2016-09-23 22:10:00
115.25,E1,2016-09-23 22:20:00
100.0,E2,2016-09-23 22:20:00
700.0,NoInfo,2016-09-23 22:20:00
96.8571428571,W1,2016-09-23 22:20:00
122.857142857,W3,2016-09-23 22:20:00
100.0,E1,2016-09-23 22:30:00
1000.0,NoInfo,2016-09-23 22:30:00
800.0,NoInfo,2016-09-23 22:40:00
100.0,W1,2016-09-23 22:40:00
121.055555556,W3,2016-09-23 22:40:00
199.333333333,E2,2016-09-23 22:50:00
1000.0,NoInfo,2016-09-23 22:50:00
1100.0,NoInfo,2016-09-23 23:00:00
122.153846154,W1,2016-09-23 23:00:00
213.333333333,W3,2016-09-23 23:00:00
300.0,E1,2016-09-23 23:10:00
600.0,NoInfo,2016-09-23 23:10:00
100.0,W2,2016-09-23 23:10:00
171.571428571,W3,2016-09-23 23:10:00
400.0,NoInfo,2016-09-23 23:20:00
334.823529412,W1,2016-09-23 23:20:00
128.888888889,W3,2016-09-23 23:20:00
800.0,NoInfo,2016-09-23 23:30:00
163.2,W3,2016-09-23 23:30:00
135.125,E1,2016-09-23 23:40:00
400.0,NoInfo,2016-09-23 23:40:00
107.25,W2,2016-09-23 23:40:00
700.0,NoInfo,2016-09-23 23:50:00
147.933333333,W3,2016-09-23 23:50:00
186.1875,E1,2016-09-24 00:00:00
1700.0,NoInfo,2016-09-24 00:00:00
400.0,NoInfo,2016-09-24 00:10:00
800.0,NoInfo,2016-09-24 00:20:00
189.466666667,E1,2016-09-24 00:30:00
600.0,NoInfo,2016-09-24 00:30:00
285.588235294,E2,2016-09-24 00:40:00
400.0,NoInfo,2016-09-24 00:40:00
700.0,NoInfo,2016-09-24 00:50:00
100.0,E2,2016-09-24 01:00:00
800.0,NoInfo,2016-09-24 01:00:00
1000.0,NoInfo,2016-09-24 01:10:00
200.0,E1,2016-09-24 01:20:00
700.0,NoInfo,2016-09-24 01:20:00
100.0,E1,2016-09-24 01:30:00
300.0,NoInfo,2016-09-24 01:30:00
400.0,NoInfo,2016-09-24 01:40:00
100.0,NoInfo,2016-09-24 01:50:00
100.0,NoInfo,2016-09-24 02:00:00
100.0,NoInfo,2016-09-24 02:10:00
100.0,NoInfo,2016-09-24 02:20:00
100.0,W3,2016-09-24 02:20:00
0.0,,2016-09-24 02:30:00
200.0,NoInfo,2016-09-24 02:40:00
138.888888889,E1,2016-09-24 02:50:00
0.0,,2016-09-24 03:00:00
100.0,E1,2016-09-24 03:10:00
100.0,NoInfo,2016-09-24 03:20:00
